time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0455921303516,-0.0238688887879,11.500483513,6.25404694413,0.0353013491448,0.0,-0.166900929771,-0.106432385595,2.48876435876,-0.0376220259362,0.0605402133315,0.0,470.7982002873998,472.7383493336975,470.50334680063855,471.27735749982315
1.3200000000000007,-0.0563991640277,-0.0309057842746,11.6541709635,6.25189655643,0.0387272386526,0.0,-0.193706898801,-0.128360067663,2.63380220129,-0.0324951455827,0.0491327594735,0.0,457.9669733156929,457.06085930727426,456.4389700174639,456.8473960686459
1.3800000000000008,-0.0688232651631,-0.0392520955183,11.8149083642,6.25016788568,0.0411081180301,0.0,-0.220707558866,-0.150027398461,2.72387850713,-0.0223090239014,0.00321295451487,0.0,442.60778320704816,438.81298642991896,440.33896305202074,441.1805256138266
1.4400000000000008,-0.0828351612795,-0.0488749859202,11.9793513082,6.24899964207,0.041276229855,0.0,-0.246369898567,-0.170848211881,2.75746335422,-0.0143257001387,0.00196668519491,0.0,423.09218446146406,422.98481498916453,422.56995649500664,423.2575930412484
1.5000000000000009,-0.0985291081752,-0.0598822642793,12.1491518607,6.24768990156,0.0420578996146,0.0,-0.276803458583,-0.196158729256,2.90218682735,-0.0443406638123,0.0290413983905,0.0,458.17270950170814,460.3201461702651,458.6920216274762,456.30206168863765
1.560000000000001,-0.115946405405,-0.0723378769448,12.3246704845,6.24500200585,0.0435886314472,0.0,-0.303924169249,-0.219275542085,2.9482935916,-0.0457292399084,0.0173074628826,0.0,428.5003420441572,427.5018089280511,428.2853513270561,428.16599534614954
1.620000000000001,-0.135072632944,-0.0862803224859,12.5041997744,6.24224797468,0.0443050156916,0.0,-0.333699070268,-0.245739218565,3.0357651267,-0.0462451882372,-0.00185595998269,0.0,443.14172166208556,441.56354702032587,441.0718460693418,441.0279789722274
1.680000000000001,-0.156082867259,-0.101948019696,12.6909343837,6.23940391905,0.0440943366439,0.0,-0.366608126985,-0.276808833835,3.18828755055,-0.0498180005262,-0.00704679241689,0.0,462.6965595008435,462.2877846122892,462.3183185653885,462.0354591123039
1.740000000000001,-0.179103284079,-0.119585416383,12.8877457193,6.23611712915,0.0438268361038,0.0,-0.400679152059,-0.311437381787,3.37154274322,-0.0672234444511,0.000272409885323,0.0,472.8164944035499,473.38013458779835,472.4103917457314,471.0644360566499
1.8000000000000012,-0.203895819268,-0.139088163718,13.0894339132,6.23259262432,0.0441856440998,0.0,-0.425760958458,-0.338972561266,3.35143122714,-0.0456597302153,0.0154710089851,0.0,407.6174241831042,408.97339595398694,408.9140077424233,410.82763799598104
